"","lap","cars","Position"
"848",47,"99",16
"849",48,"10",1
"850",48,"55",2
"851",48,"18",3
"852",48,"4",4
"853",48,"77",5
"854",48,"3",6
"855",48,"31",7
"856",48,"26",8
"857",48,"11",9
"858",48,"44",10
"859",48,"7",11
"860",48,"6",12
"861",48,"8",13
"862",48,"63",14
"863",48,"23",15
"864",48,"99",16
"865",49,"10",1
"866",49,"55",2
"867",49,"18",3
"868",49,"4",4
"869",49,"77",5
"870",49,"3",6
"871",49,"31",7
"872",49,"26",8
"873",49,"44",9
"874",49,"11",10
"875",49,"7",11
"876",49,"6",12
"877",49,"8",13
"878",49,"63",14
"879",49,"23",15
"880",49,"99",16
"881",50,"10",1
"882",50,"55",2
"883",50,"18",3
"884",50,"4",4
"885",50,"77",5
"886",50,"3",6
"887",50,"31",7
"888",50,"26",8
"889",50,"44",9
"890",50,"11",10
"891",50,"7",11
"892",50,"6",12
"893",50,"8",13
"894",50,"63",14
"895",50,"23",15
"896",50,"99",16
"897",51,"10",1
"898",51,"55",2
"899",51,"18",3
"900",51,"4",4
"901",51,"77",5
"902",51,"3",6
"903",51,"31",7
"904",51,"44",8
"905",51,"26",9
"906",51,"11",10
"907",51,"7",11
"908",51,"6",12
"909",51,"8",13
"910",51,"63",14
"911",51,"23",15
"912",51,"99",16
"913",52,"10",1
"914",52,"55",2
"915",52,"18",3
"916",52,"4",4
"917",52,"77",5
"918",52,"3",6
"919",52,"31",7
"920",52,"44",8
"921",52,"26",9
"922",52,"11",10
"923",52,"6",11
"924",52,"7",12
"925",52,"8",13
"926",52,"63",14
"927",52,"23",15
"928",52,"99",16
"929",53,"10",1
"930",53,"55",2
"931",53,"18",3
"932",53,"4",4
"933",53,"77",5
"934",53,"3",6
"935",53,"44",7
"936",53,"31",8
"937",53,"26",9
"938",53,"11",10
"939",53,"6",11
"940",53,"8",12
"941",53,"7",13
"942",53,"63",14
"943",53,"23",15
"944",53,"99",16
