"","lap","cars","Position"
"1010",50,"7",10
"1011",50,"5",11
"1012",50,"23",12
"1013",50,"99",13
"1014",50,"63",14
"1015",50,"26",15
"1016",50,"8",16
"1017",50,"4",17
"1018",50,"20",18
"1019",50,"6",19
"1020",50,"18",20
"1021",51,"44",1
"1022",51,"77",2
"1023",51,"33",3
"1024",51,"16",4
"1025",51,"31",5
"1026",51,"11",6
"1027",51,"10",7
"1028",51,"55",8
"1029",51,"3",9
"1030",51,"7",10
"1031",51,"5",11
"1032",51,"23",12
"1033",51,"63",13
"1034",51,"99",14
"1035",51,"26",15
"1036",51,"8",16
"1037",51,"4",17
"1038",51,"20",18
"1039",51,"6",19
"1040",51,"18",20
"1041",52,"44",1
"1042",52,"77",2
"1043",52,"33",3
"1044",52,"16",4
"1045",52,"31",5
"1046",52,"11",6
"1047",52,"10",7
"1048",52,"55",8
"1049",52,"3",9
"1050",52,"7",10
"1051",52,"5",11
"1052",52,"23",12
"1053",52,"63",13
"1054",52,"99",14
"1055",52,"26",15
"1056",52,"8",16
"1057",52,"4",17
"1058",52,"20",18
"1059",52,"6",19
"1060",53,"44",1
"1061",53,"77",2
"1062",53,"33",3
"1063",53,"16",4
"1064",53,"31",5
"1065",53,"11",6
"1066",53,"10",7
"1067",53,"55",8
"1068",53,"3",9
"1069",53,"7",10
"1070",53,"5",11
"1071",53,"23",12
"1072",53,"63",13
"1073",53,"99",14
"1074",53,"26",15
"1075",53,"4",16
"1076",53,"8",17
"1077",53,"20",18
"1078",53,"6",19
"1079",54,"44",1
"1080",54,"77",2
"1081",54,"33",3
"1082",54,"16",4
"1083",54,"11",5
"1084",54,"10",6
"1085",54,"55",7
"1086",54,"31",8
"1087",54,"3",9
"1088",54,"5",10
"1089",54,"7",11
"1090",54,"23",12
"1091",54,"63",13
"1092",54,"99",14
"1093",54,"4",15
"1094",54,"26",16
"1095",54,"8",17
"1096",54,"20",18
"1097",54,"6",19
"1098",55,"44",1
"1099",55,"77",2
"1100",55,"33",3
"1101",55,"16",4
"1102",55,"11",5
"1103",55,"10",6
"1104",55,"55",7
"1105",55,"31",8
"1106",55,"3",9
"1107",55,"5",10
"1108",55,"7",11
"1109",55,"23",12
"1110",55,"63",13
"1111",55,"4",14
"1112",55,"99",15
"1113",55,"8",16
"1114",55,"26",17
"1115",55,"20",18
"1116",55,"6",19
"1117",56,"44",1
"1118",56,"77",2
"1119",56,"33",3
"1120",56,"16",4
"1121",56,"11",5
"1122",56,"10",6
"1123",56,"55",7
"1124",56,"31",8
"1125",56,"3",9
"1126",56,"5",10
"1127",56,"7",11
"1128",56,"23",12
"1129",56,"63",13
"1130",56,"4",14
"1131",56,"99",15
"1132",56,"8",16
"1133",56,"20",17
"1134",56,"6",18
"1135",56,"26",19
"1136",57,"44",1
"1137",57,"77",2
"1138",57,"33",3
"1139",57,"16",4
"1140",57,"11",5
"1141",57,"10",6
"1142",57,"55",7
"1143",57,"31",8
"1144",57,"3",9
"1145",57,"5",10
"1146",57,"7",11
"1147",57,"23",12
"1148",57,"63",13
"1149",57,"4",14
"1150",57,"99",15
"1151",57,"8",16
"1152",57,"20",17
"1153",57,"6",18
"1154",57,"26",19
