"","lap","cars","Position"
"909",51,"4",9
"910",51,"26",10
"911",51,"99",11
"912",51,"7",12
"913",51,"8",13
"914",51,"20",14
"915",51,"6",15
"916",51,"63",16
"917",51,"10",17
"918",52,"44",1
"919",52,"33",2
"920",52,"77",3
"921",52,"23",4
"922",52,"11",5
"923",52,"3",6
"924",52,"18",7
"925",52,"55",8
"926",52,"4",9
"927",52,"26",10
"928",52,"99",11
"929",52,"7",12
"930",52,"8",13
"931",52,"20",14
"932",52,"6",15
"933",52,"63",16
"934",52,"10",17
"935",53,"44",1
"936",53,"33",2
"937",53,"77",3
"938",53,"23",4
"939",53,"11",5
"940",53,"3",6
"941",53,"18",7
"942",53,"55",8
"943",53,"4",9
"944",53,"26",10
"945",53,"99",11
"946",53,"7",12
"947",53,"8",13
"948",53,"20",14
"949",53,"63",15
"950",53,"6",16
"951",53,"10",17
"952",54,"44",1
"953",54,"33",2
"954",54,"77",3
"955",54,"23",4
"956",54,"11",5
"957",54,"3",6
"958",54,"18",7
"959",54,"55",8
"960",54,"4",9
"961",54,"26",10
"962",54,"99",11
"963",54,"7",12
"964",54,"8",13
"965",54,"20",14
"966",54,"63",15
"967",54,"10",16
"968",54,"6",17
"969",55,"44",1
"970",55,"33",2
"971",55,"77",3
"972",55,"23",4
"973",55,"11",5
"974",55,"3",6
"975",55,"18",7
"976",55,"55",8
"977",55,"4",9
"978",55,"26",10
"979",55,"99",11
"980",55,"7",12
"981",55,"8",13
"982",55,"20",14
"983",55,"10",15
"984",55,"63",16
"985",55,"6",17
"986",56,"44",1
"987",56,"33",2
"988",56,"77",3
"989",56,"23",4
"990",56,"11",5
"991",56,"3",6
"992",56,"18",7
"993",56,"55",8
"994",56,"4",9
"995",56,"26",10
"996",56,"99",11
"997",56,"7",12
"998",56,"8",13
"999",56,"20",14
"1000",56,"10",15
"1001",56,"63",16
"1002",56,"6",17
"1003",57,"44",1
"1004",57,"33",2
"1005",57,"77",3
"1006",57,"23",4
"1007",57,"11",5
"1008",57,"3",6
"1009",57,"18",7
"1010",57,"55",8
"1011",57,"4",9
"1012",57,"26",10
"1013",57,"99",11
"1014",57,"7",12
"1015",57,"8",13
"1016",57,"20",14
"1017",57,"10",15
"1018",57,"63",16
"1019",57,"6",17
"1020",58,"44",1
"1021",58,"33",2
"1022",58,"77",3
"1023",58,"23",4
"1024",58,"11",5
"1025",58,"3",6
"1026",58,"18",7
"1027",58,"55",8
"1028",58,"4",9
"1029",58,"26",10
"1030",58,"99",11
"1031",58,"7",12
"1032",58,"8",13
"1033",58,"20",14
"1034",58,"10",15
"1035",58,"63",16
"1036",58,"6",17
"1037",59,"44",1
"1038",59,"33",2
"1039",59,"77",3
"1040",59,"23",4
"1041",59,"11",5
"1042",59,"3",6
"1043",59,"18",7
"1044",59,"55",8
"1045",59,"4",9
"1046",59,"26",10
"1047",59,"7",11
"1048",59,"99",12
"1049",59,"8",13
"1050",59,"20",14
"1051",59,"10",15
"1052",59,"63",16
"1053",59,"6",17
"1054",60,"44",1
"1055",60,"33",2
"1056",60,"77",3
"1057",60,"23",4
"1058",60,"11",5
"1059",60,"3",6
"1060",60,"18",7
"1061",60,"55",8
"1062",60,"4",9
"1063",60,"26",10
"1064",60,"7",11
"1065",60,"99",12
"1066",60,"8",13
"1067",60,"20",14
"1068",60,"10",15
"1069",60,"63",16
"1070",60,"6",17
"1071",61,"44",1
"1072",61,"33",2
"1073",61,"77",3
"1074",61,"23",4
"1075",61,"11",5
"1076",61,"3",6
"1077",61,"18",7
"1078",61,"4",8
"1079",61,"55",9
"1080",61,"26",10
"1081",61,"7",11
"1082",61,"99",12
"1083",61,"8",13
"1084",61,"20",14
"1085",61,"10",15
"1086",61,"63",16
"1087",61,"6",17
"1088",62,"44",1
"1089",62,"33",2
"1090",62,"77",3
"1091",62,"23",4
"1092",62,"11",5
"1093",62,"3",6
"1094",62,"18",7
"1095",62,"4",8
"1096",62,"55",9
"1097",62,"26",10
"1098",62,"7",11
"1099",62,"99",12
"1100",62,"8",13
"1101",62,"20",14
"1102",62,"10",15
"1103",62,"63",16
"1104",62,"6",17
"1105",63,"44",1
"1106",63,"33",2
"1107",63,"77",3
"1108",63,"23",4
"1109",63,"11",5
"1110",63,"3",6
"1111",63,"18",7
"1112",63,"4",8
"1113",63,"55",9
"1114",63,"26",10
"1115",63,"7",11
"1116",63,"99",12
"1117",63,"8",13
"1118",63,"20",14
"1119",63,"10",15
"1120",63,"63",16
"1121",63,"6",17
"1122",64,"44",1
"1123",64,"33",2
"1124",64,"77",3
"1125",64,"23",4
"1126",64,"11",5
"1127",64,"3",6
"1128",64,"18",7
"1129",64,"4",8
"1130",64,"55",9
"1131",64,"26",10
"1132",64,"7",11
"1133",64,"99",12
"1134",64,"8",13
"1135",64,"20",14
"1136",64,"10",15
"1137",64,"63",16
"1138",64,"6",17
"1139",65,"44",1
"1140",65,"33",2
"1141",65,"77",3
"1142",65,"23",4
"1143",65,"11",5
"1144",65,"3",6
"1145",65,"18",7
"1146",65,"4",8
"1147",65,"55",9
"1148",65,"26",10
"1149",65,"7",11
"1150",65,"99",12
"1151",65,"20",13
"1152",65,"8",14
"1153",65,"10",15
"1154",65,"63",16
"1155",65,"6",17
"1156",66,"44",1
"1157",66,"33",2
"1158",66,"77",3
"1159",66,"23",4
"1160",66,"11",5
"1161",66,"3",6
"1162",66,"18",7
"1163",66,"4",8
"1164",66,"55",9
"1165",66,"26",10
"1166",66,"7",11
"1167",66,"99",12
"1168",66,"20",13
"1169",66,"8",14
"1170",66,"10",15
"1171",66,"63",16
"1172",66,"6",17
"1173",67,"44",1
"1174",67,"77",2
"1175",67,"33",3
"1176",67,"23",4
"1177",67,"11",5
"1178",67,"3",6
"1179",67,"18",7
"1180",67,"4",8
"1181",67,"55",9
"1182",67,"26",10
"1183",67,"7",11
"1184",67,"99",12
"1185",67,"20",13
"1186",67,"8",14
"1187",67,"10",15
"1188",67,"63",16
"1189",67,"6",17
"1190",68,"44",1
"1191",68,"77",2
"1192",68,"33",3
"1193",68,"23",4
"1194",68,"11",5
"1195",68,"3",6
"1196",68,"18",7
"1197",68,"4",8
"1198",68,"55",9
"1199",68,"26",10
"1200",68,"7",11
"1201",68,"20",12
"1202",68,"8",13
"1203",68,"99",14
"1204",68,"10",15
"1205",68,"63",16
"1206",68,"6",17
"1207",69,"44",1
"1208",69,"77",2
"1209",69,"33",3
"1210",69,"23",4
"1211",69,"11",5
"1212",69,"3",6
"1213",69,"18",7
"1214",69,"4",8
"1215",69,"55",9
"1216",69,"26",10
"1217",69,"7",11
"1218",69,"20",12
"1219",69,"8",13
"1220",69,"99",14
"1221",69,"10",15
"1222",69,"63",16
"1223",69,"6",17
"1224",70,"44",1
"1225",70,"77",2
"1226",70,"33",3
"1227",70,"23",4
"1228",70,"11",5
"1229",70,"18",6
"1230",70,"4",7
"1231",70,"3",8
"1232",70,"55",9
"1233",70,"26",10
"1234",70,"7",11
"1235",70,"20",12
"1236",70,"8",13
"1237",70,"99",14
"1238",70,"10",15
"1239",71,"44",1
"1240",71,"77",2
"1241",71,"33",3
"1242",71,"23",4
"1243",71,"4",5
"1244",71,"11",6
"1245",71,"18",7
"1246",71,"3",8
