"","lap","cars","Position"
"621",33,"8",14
"622",33,"6",15
"623",33,"26",16
"624",34,"44",1
"625",34,"33",2
"626",34,"3",3
"627",34,"11",4
"628",34,"16",5
"629",34,"55",6
"630",34,"4",7
"631",34,"99",8
"632",34,"5",9
"633",34,"7",10
"634",34,"10",11
"635",34,"27",12
"636",34,"8",13
"637",34,"20",14
"638",34,"6",15
"639",34,"26",16
"640",35,"44",1
"641",35,"33",2
"642",35,"3",3
"643",35,"11",4
"644",35,"55",5
"645",35,"16",6
"646",35,"4",7
"647",35,"99",8
"648",35,"5",9
"649",35,"7",10
"650",35,"10",11
"651",35,"27",12
"652",35,"8",13
"653",35,"20",14
"654",35,"6",15
"655",35,"26",16
"656",36,"44",1
"657",36,"33",2
"658",36,"3",3
"659",36,"11",4
"660",36,"55",5
"661",36,"4",6
"662",36,"5",7
"663",36,"7",8
"664",36,"99",9
"665",36,"16",10
"666",36,"10",11
"667",36,"27",12
"668",36,"8",13
"669",36,"20",14
"670",36,"6",15
"671",36,"26",16
"672",37,"44",1
"673",37,"33",2
"674",37,"3",3
"675",37,"11",4
"676",37,"55",5
"677",37,"4",6
"678",37,"5",7
"679",37,"7",8
"680",37,"16",9
"681",37,"10",10
"682",37,"27",11
"683",37,"8",12
"684",37,"99",13
"685",37,"20",14
"686",37,"6",15
"687",37,"26",16
"688",38,"44",1
"689",38,"33",2
"690",38,"3",3
"691",38,"11",4
"692",38,"55",5
"693",38,"4",6
"694",38,"5",7
"695",38,"16",8
"696",38,"10",9
"697",38,"7",10
"698",38,"27",11
"699",38,"8",12
"700",38,"99",13
"701",38,"20",14
"702",38,"6",15
"703",38,"26",16
"704",39,"44",1
"705",39,"33",2
"706",39,"3",3
"707",39,"11",4
"708",39,"55",5
"709",39,"4",6
"710",39,"16",7
"711",39,"5",8
"712",39,"10",9
"713",39,"27",10
"714",39,"7",11
"715",39,"8",12
"716",39,"99",13
"717",39,"20",14
"718",39,"6",15
"719",39,"26",16
"720",40,"44",1
"721",40,"33",2
"722",40,"3",3
"723",40,"11",4
"724",40,"55",5
"725",40,"4",6
"726",40,"16",7
"727",40,"10",8
"728",40,"5",9
"729",40,"27",10
"730",40,"7",11
"731",40,"8",12
"732",40,"99",13
"733",40,"20",14
"734",40,"6",15
"735",40,"26",16
"736",41,"44",1
"737",41,"33",2
"738",41,"3",3
"739",41,"11",4
"740",41,"55",5
"741",41,"4",6
