"","lap","cars","Position"
"1164",65,"77",4
"1165",65,"63",5
"1166",65,"55",6
"1167",65,"3",7
"1168",65,"26",8
"1169",65,"10",9
"1170",65,"23",10
"1171",65,"4",11
"1172",65,"5",12
"1173",65,"99",13
"1174",65,"20",14
"1175",65,"7",15
"1176",65,"51",16
"1177",65,"89",17
"1178",66,"11",1
"1179",66,"31",2
"1180",66,"18",3
"1181",66,"77",4
"1182",66,"63",5
"1183",66,"55",6
"1184",66,"3",7
"1185",66,"26",8
"1186",66,"10",9
"1187",66,"23",10
"1188",66,"4",11
"1189",66,"5",12
"1190",66,"99",13
"1191",66,"20",14
"1192",66,"7",15
"1193",66,"51",16
"1194",66,"89",17
"1195",67,"11",1
"1196",67,"31",2
"1197",67,"18",3
"1198",67,"77",4
"1199",67,"63",5
"1200",67,"55",6
"1201",67,"3",7
"1202",67,"26",8
"1203",67,"10",9
"1204",67,"23",10
"1205",67,"4",11
"1206",67,"5",12
"1207",67,"99",13
"1208",67,"20",14
"1209",67,"7",15
"1210",67,"51",16
"1211",67,"89",17
"1212",68,"11",1
"1213",68,"31",2
"1214",68,"18",3
"1215",68,"77",4
"1216",68,"63",5
"1217",68,"55",6
"1218",68,"3",7
"1219",68,"26",8
"1220",68,"10",9
"1221",68,"23",10
"1222",68,"4",11
"1223",68,"5",12
"1224",68,"99",13
"1225",68,"20",14
"1226",68,"7",15
"1227",68,"51",16
"1228",68,"89",17
"1229",69,"11",1
"1230",69,"31",2
"1231",69,"18",3
"1232",69,"77",4
"1233",69,"63",5
"1234",69,"55",6
"1235",69,"3",7
"1236",69,"26",8
"1237",69,"23",9
"1238",69,"10",10
"1239",69,"4",11
"1240",69,"5",12
"1241",69,"99",13
"1242",69,"20",14
"1243",69,"7",15
"1244",69,"51",16
"1245",69,"89",17
"1246",70,"11",1
"1247",70,"31",2
"1248",70,"18",3
"1249",70,"63",4
"1250",70,"77",5
"1251",70,"55",6
"1252",70,"3",7
"1253",70,"26",8
"1254",70,"23",9
"1255",70,"10",10
"1256",70,"4",11
"1257",70,"5",12
"1258",70,"99",13
"1259",70,"7",14
"1260",70,"20",15
"1261",70,"51",16
"1262",70,"89",17
"1263",71,"11",1
"1264",71,"31",2
"1265",71,"18",3
"1266",71,"63",4
"1267",71,"77",5
"1268",71,"55",6
"1269",71,"3",7
"1270",71,"26",8
"1271",71,"23",9
"1272",71,"10",10
"1273",71,"4",11
"1274",71,"5",12
"1275",71,"99",13
"1276",71,"7",14
"1277",71,"20",15
"1278",71,"51",16
"1279",71,"89",17
"1280",72,"11",1
"1281",72,"31",2
"1282",72,"63",3
"1283",72,"18",4
"1284",72,"77",5
"1285",72,"55",6
"1286",72,"3",7
"1287",72,"23",8
"1288",72,"26",9
"1289",72,"10",10
"1290",72,"4",11
"1291",72,"5",12
"1292",72,"99",13
"1293",72,"7",14
"1294",72,"20",15
"1295",72,"51",16
"1296",72,"89",17
"1297",73,"11",1
"1298",73,"63",2
"1299",73,"31",3
"1300",73,"18",4
"1301",73,"77",5
"1302",73,"55",6
"1303",73,"3",7
"1304",73,"23",8
"1305",73,"26",9
"1306",73,"10",10
"1307",73,"4",11
"1308",73,"5",12
"1309",73,"99",13
"1310",73,"7",14
"1311",73,"20",15
"1312",73,"51",16
"1313",73,"89",17
"1314",74,"11",1
"1315",74,"63",2
"1316",74,"31",3
"1317",74,"18",4
"1318",74,"77",5
"1319",74,"55",6
"1320",74,"3",7
"1321",74,"23",8
"1322",74,"26",9
"1323",74,"10",10
"1324",74,"4",11
"1325",74,"5",12
"1326",74,"99",13
"1327",74,"7",14
"1328",74,"20",15
"1329",74,"51",16
"1330",74,"89",17
"1331",75,"11",1
"1332",75,"63",2
"1333",75,"31",3
"1334",75,"18",4
"1335",75,"77",5
"1336",75,"55",6
"1337",75,"3",7
"1338",75,"23",8
"1339",75,"26",9
"1340",75,"10",10
"1341",75,"4",11
"1342",75,"5",12
"1343",75,"99",13
"1344",75,"7",14
"1345",75,"20",15
"1346",75,"51",16
"1347",75,"89",17
"1348",76,"11",1
"1349",76,"63",2
"1350",76,"31",3
"1351",76,"18",4
"1352",76,"77",5
"1353",76,"55",6
"1354",76,"3",7
"1355",76,"23",8
"1356",76,"26",9
"1357",76,"10",10
"1358",76,"4",11
